name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
 Programa de Repatriación Humana (Módulo Tijuana) ,Centros de Atención Social,32.53808867,-117.0368087,"32.53808866962532, -117.03680867686685",OSC / ONG,"Garita Internacional El Chaparral, S/N, Col. Federal, C.P. 22010,Tijuana, Baja California",redes
"Movimiento JUVENTUD2000, Secc. Tijuana A. C.",Centros de Atención Social,32.54048862,-117.0393266,"32.54048862004563, -117.03932655965212",OSC / ONG,"Av. Constitución #205, esquina con Fernando Sanchez Ayala, Zona Norte CP 22000,Tijuana, Baja California",redes
" Federación de Asociaciones Cristianas de Jóvenes de la República Mexicana, A.C. ""Casas YMCA para menores Migrantes"" ",Centros de Atención Social,32.51394463,-117.0212405,"32.51394462917329, -117.02124045411387",OSC / ONG,"Blvd. Cuauhtémoc Sur # 3170 Colonia Chula Vista CP 22410,Tijuana, Baja California",redes
 Centro Binacional de Derechos Humanos A.C. ,Centros de Atención Social,32.505976,-116.9497659,"32.50597599533705, -116.94976588180496",OSC / ONG,"Avda. Paseo del Centenario # 3-B Oficina 11 Zona Río Tijuana contraesquina de Palacio Municipal CP 22320,Tijuana, Baja California",redes
 Instituto Madre Assunta ,Centros de Atención Social,32.52378451,-117.0008055,"32.523784513320905, -117.00080550198237",OSC / ONG,"Calle Galileo # 2305 Colonia Postal CP 22416,Tijuana, Baja California",redes
" Casa del Migrante en Tijuana, A.C. ",Centros de Atención Social,32.52290054,-117.0016623,"32.522900536852624, -117.00166234615841",OSC / ONG,"Calle Galileo # 239 Colonia Postal CP 22416,Tijuana, Baja California",redes
" Agencia Familiar Binacional, AC (AFABI) ",Centros de Atención Social,32.54132743,-117.0183359,"32.54132743314643, -117.01833588646353",OSC / ONG,"Av. Mexico No. 8281 Int. 7-8, Zona Centro CP 22000,Tijuana, Baja California",redes
 Casa del Migrante Nuestra Señora de Guadalupe ,Centros de Atención Social,32.52467068,-116.9997965,"32.52467067721813, -116.99979650668384",OSC / ONG,"Sta. Teresa 1398, El Descanso C.P. 21478,Tijuana, Baja California",redes
" Casa de Oración del Migrante, A.C. ",Centros de Atención Social,32.53060863,-116.9979549,"32.53060863004633, -116.99795485965251",OSC / ONG,"735 Carlota Sosa y 1ra Sur Esquina de Carlota Sosa, Colonia Anexa del Río,Tijuana, Baja California",redes
 INM Grupo Beta Mexicali ,Centros de Atención Social,32.69302834,-115.4913031,"32.69302833969529, -115.49130311866628",OSC / ONG,"Av. Melgar No. 1, Garita, Centro Cívico, 21000 Mexicali, B.C.,Tijuana, Baja California",redes
" Módulo Fronterizo ""Juntos en el Camino"" ",Centros de Atención Social,32.62370026,-115.4428449,"32.62370025694043, -115.44284486059425",OSC / ONG,"Garita número 1, Carretera Mexicali-Calexico, Módulo # 3,Mexicali, Baja California",redes
 Grupo de Ayuda para el Migrante de Mexicali A.C. ,Centros de Atención Social,32.65625303,-115.4983419,"32.65625302822536, -115.49834185226172",OSC / ONG,"Av. Michoacan #1377, entre la 5ta y 6ta, Col. Pueblo Nuevo C.P. 21120,Mexicali, Baja California",redes
 El camino a un Nuevo Amanecer ,Centros de Atención Social,32.62655285,-115.3650196,"32.62655284800146, -115.36501956672195",OSC / ONG,"Pte. Canal Pacifico , km 15, 5 Ej. Hipolito Renteria,Mexicali, Baja California",redes
" Casa de Oración del Migrante, A.C. ",Centros de Atención Social,32.60976727,-115.4336842,"32.609767272951366, -115.43368415942778",OSC / ONG,"Niños Héroes 981, Col. General Jesús Munguia, C.P.22840,Ensenada, Baja California",redes
 Centro de Derechos Humanos Fray Matías de Córdova CDHFMC ,Centros de Atención Social,14.90733344,-92.26514191,"14.907333443702749, -92.26514191046743",OSC / ONG,"Cuarta Avenida Sur #6, Col. Los Naranjos, Centro C.P. 30830,Tapachula, Chiapas",redes
 Albergue Jesús el buen pastor ,Centros de Atención Social,14.86570289,-92.31319493,"14.86570289342213, -92.31319493376516",OSC / ONG,"Carretera a Raymundo Enrique, 500 metros hacia dentro. C.P. 30700,Tapachula, Chiapas",redes
 Casa del Migrante Hogar de la Misericordia ,Centros de Atención Social,16.26845702,-93.88857735,"16.26845702122753, -93.8885773471182",OSC / ONG,"Calle Quinta Sur #1420, Col. Playa Fina C.P. 30450,Arriaga, Chiapas",redes
 Programa YMCA de Desarrollo Comunitario y Asistencia Social. Casas YMCA para Menores Migrantes ,Centros de Atención Social,31.73043212,-106.4833476,"31.73043212084702, -106.483347564748",OSC / ONG,"Mariana Varela 191, Col. Chavena, Cd Juarez CP 32060,Ciudad Juárez, Chihuahua",redes
 Casa del Migrante en Juárez A.C. ,Centros de Atención Social,31.68209526,-106.3777248,"31.682095263781136, -106.377724846192",OSC / ONG,"Calle Neptuno # 1855 Colonia Satélite CP 32540,Ciudad Juárez, Chihuahua",redes
 Ejército de Salvación A.C. Centro Comunitario y Comedor Infantil ,Centros de Atención Social,28.70883554,-100.5215168,"28.70883553513272, -100.52151680212825",OSC / ONG,"Victoria # 805 Col. Mundo Nuevo CP 26092,Piedras Negras, Coahuila",redes
" Casa YMCA Piedras Negras Programa YMCA de Desarrollo Comunitario y Asistencia Social, A.C. ",Centros de Atención Social,28.71125487,-100.5181877,"28.7112548731137, -100.518187705821",OSC / ONG,"Xicotencatl Norte # 1802 A Col. Mundo Nuevo CP 26010,Piedras Negras, Coahuila",redes
 CAFEMIN ,Centros de Atención Social,19.46399064,-99.13008302,"19.463990642966152, -99.1300830177521",OSC / ONG,"Constantino #251, Col. Vallejo CP 7870,Delegación Gustavo A. Madero, Ciudad de México",redes
 Pro Ayuda a la Mujer Origen A.C. ,Centros de Atención Social,19.42030352,-99.20532622,"19.420303521338372, -99.20532621959964",OSC / ONG,"Juan O´Donojú 221 Lomas Virreyes, Lomas de Chapultepec IV Secc. CP 11000,Delegación Miguel Hidalgo, Ciudad de México",redes
" Casa Refugiados, AC ",Centros de Atención Social,19.40998157,-99.15644468,"19.409981573029803, -99.1564446772703",OSC / ONG,"Prolongacion Orizaba s/n, dentro del Parque Ramon Lopez Velarde,Delegación Cuauhtémoc, Ciudad de México",redes
 Instituto de Liderazgo Simone de Beauvoir (ILSB) ,Centros de Atención Social,19.41987063,-99.1564017,"19.41987063241683, -99.15640170241237",OSC / ONG,"Tabasco 68 Int. 3, col. Roma,Delegación Cuauhtémoc, Ciudad de México",redes
 Fundación Fraternidad Sin Frontera IAP ,Centros de Atención Social,19.30102127,-99.10092886,"19.301021269355196, -99.10092886008574",OSC / ONG,"Canal Nacional 1057, Coapa, Villa Quietud,Delegación Coyoacán, Ciudad de México",redes
" Iniciativa Ciudadana y Desarrollo Social, AC (Incide Social) ",Centros de Atención Social,19.38415196,-99.14045527,"19.384151957378783, -99.14045527357807",OSC / ONG,"Hilario Pérez de León No. 80, Col. Niños Héroes de Chapultepec,Delegación Benito Juárez, Ciudad de México",redes
 Adolescentes en el Camino ,Centros de Atención Social,19.47435005,-99.18267887,"19.474350054778117, -99.18267886919634",OSC / ONG,"Axopilco #5, Unidad Habitacional El Recreo, C.P. 02070,Delegación Azcapotzalco, Ciudad de México",redes
" Asociación Mexicana Pro Naciones Unidas, AC ",Centros de Atención Social,19.371541,-99.1938194,"19.371541003714587, -99.19381940426003",OSC / ONG,"Blvd. Adolfo López Mateos 1661 Edificio A12 Despacho 904 Col. Lomas de Plateros.CP 01480,Delegación Álvaro Obregón, Ciudad de México",redes
 The Rhizome Center for Migrants ,Centros de Atención Social,20.60851254,-103.3481204,"20.608512536167282, -103.3481204436785",OSC / ONG,"Contactar vía página web o por teléfono.,Guadalajara, Jalisco",redes
 Fundación Loyola A.C ,Centros de Atención Social,19.42209963,-99.16047264,"19.42209962977828, -99.16047263735624",OSC / ONG,"Mariano Matamoros # 75 Col. del Carmen,Delegación Coyoacán, Estado de México",redes
 Casa del migrante Galilea ,Centros de Atención Social,21.10733877,-101.6820344,"21.10733877155145, -101.6820344195557",OSC / ONG,"Calle Independencia 878 esquina con calle Río Balsas. Col. Barrio de San Miguel,León, Guanajuato",redes
 Servicios para una educación alternativa A.C. (EDUCA) ,Centros de Atención Social,17.08176541,-96.70567367,"17.081765405987426, -96.70567366780813",OSC / ONG,"Escuadrón 202 No. 203, Col. Antiguo Aeropuerto,Oaxaca, Oaxaca",redes
 HIAS Cd. Juárez ,Centros de Atención Social,31.74619643,-106.4602883,"31.74619642917563, -106.46028831550784",OSC / ONG,"Calle Henry Dunant 4505-oficina 2, Zona Pronaf Condominio La Plata, 32310 Cd Juárez, Chih.,Ciudad Juárez, Chihuahua",redes
 HIAS Nuevo Laredo ,Centros de Atención Social,27.48542415,-99.55008879,"27.485424149052818, -99.55008878604394",OSC / ONG,"Sin oficina por el momento, solo atención vía telefónica.,Nuevo Laredo, Tamaulipas",redes
 HIAS Matamoros ,Centros de Atención Social,25.87949846,-97.50376069,"25.879498459049987, -97.50376068873129",OSC / ONG,"Av. Tamaulipas 241, Jardín, 87330 Heroica Matamoros, Tamps.edificio RCM,Matamoros, Tamaulipas",redes
 SMR: Scalabrinianas Misión con Migrantes y Refugiados en Tapachula ,Centros de Atención Social,14.90972013,-92.25802443,"14.90972013237344, -92.25802442950108",OSC / ONG,"5ᵃ̵  Avenida Nte. 46, esquina con 9ª Oriente, Los Naranjos, Centro, 30830 Tapachula de Córdova y Ordoñez, Chiapas.,Tapachula, Chiapas",redes
