name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
Mercado Municipal Lomas de Casa Blanca,Compras,-100.3922634,20.5712709,,OSC / ONG,,ACNUR servicios
Mercado Municipal Lázaro Cárdenas,Compras,-100.3815158,20.5571226,,OSC / ONG,,ACNUR servicios
"Mercado Benito Juárez ""El Tepetate""",Compras,-100.3960696,20.6029818,,OSC / ONG,,ACNUR servicios
"Mercado Josefa Ortiz de Domínguez ""La Cruz""",Compras,-100.3858361,20.5981222,,OSC / ONG,,ACNUR servicios
Central de Autobuses Querétaro,Transporte,-100.3592591,20.5773249,,OSC / ONG,,ACNUR servicios
Aeropuerto Intercontinental de Querétaro,Transporte,-100.1872709,20.6225114,,OSC / ONG,,ACNUR servicios
Centro Cultural Tejeda,Cultura,-100.418548,20.5455988,,OSC / ONG,,ACNUR servicios
Centro Cultural la Vieja Estación,Cultura,-100.3968045,20.6012145,,OSC / ONG,,ACNUR servicios
Centro Educativo Cultural del Estado de Querétaro,Cultura,-100.3863449,20.5857754,,OSC / ONG,,ACNUR servicios
Casa de la Cultura,Cultura,-100.4232789,20.603359,,OSC / ONG,,ACNUR servicios
ACNUR -  Agencia de la ONU para los Refugiados,Organismos Internacionales / Consulados,-100.9825107,25.4565725,,OSC / ONG,,ACNUR servicios
Agencia Consular de la República de Honduras,Organismos Internacionales / Consulados,-101.0014976,25.4213533,,OSC / ONG,,ACNUR servicios
Casa del Migrante Saltillo,Albergue y Alimentación,-101.0237096,25.4033181,,OSC / ONG,,ACNUR servicios
Banco de Alimentos,Albergue y Alimentación,-100.9922903,25.4758533,,OSC / ONG,,ACNUR servicios
SEDU Secretaría de Educación,Educación,-100.9793289,25.42787,,OSC / ONG,,ACNUR servicios
IEEA Instituto Estatal de Educación para Adultos,Educación,-100.9944866,25.4334186,,OSC / ONG,,ACNUR servicios
Instituto Estatal de Educación para Adultos (IEEA),Educación,-101.0072964,25.4256709,,OSC / ONG,,ACNUR servicios
Comisión de los Derechos Humanos del Estado,Derechos Humanos / Justicia,-100.999747,25.4231857,,OSC / ONG,,ACNUR servicios
Instituto Estatal de Defensoría Pública de Coahuila (IFDP),Derechos Humanos / Justicia,-100.9983899,25.4491721,,OSC / ONG,,ACNUR servicios
Dirección General de Delitos de Alto Impacto y Cometidos en Agravio de Migrantes,Derechos Humanos / Justicia,-101.0223257,25.4560592,,OSC / ONG,,ACNUR servicios
Subsecretaría de Protección Civil,Instituciones Públicas,-100.8979227,25.4566779,,OSC / ONG,,ACNUR servicios
Dirección de Policia Preventiva Municipal,Instituciones Públicas,-100.976748,25.415586,,OSC / ONG,,ACNUR servicios
Dirección para Promover la Igualdad y Prevenir la Discriminación,Instituciones Públicas,-101.0107521,25.4229977,,OSC / ONG,,ACNUR servicios
INFONAVIT,Instituciones Públicas,-100.9807132,25.4680929,,OSC / ONG,,ACNUR servicios
Instituto Nacional de Migración,Instituciones Públicas,-100.993167,25.4355944,,OSC / ONG,,ACNUR servicios
Registro Civil,Instituciones Públicas,-101.0021999,25.4290661,,OSC / ONG,,ACNUR servicios
Servicio de Administración Tributaria (SAT),Instituciones Públicas,-100.98953,25.4477519,,OSC / ONG,,ACNUR servicios
Seguro Popular,Instituciones Públicas,-101.004362,25.4237219,,OSC / ONG,,ACNUR servicios
Subdelegación IMSS,Instituciones Públicas,-100.9886749,25.4545648,,OSC / ONG,,ACNUR servicios
Subsecretaría de Comunicaciones y Transportes,Instituciones Públicas,-100.8969277,25.4572288,,OSC / ONG,,ACNUR servicios
Unidad de Integración Familiar UNIF,Instituciones Públicas,-100.9769772,25.4155819,,OSC / ONG,,ACNUR servicios
Instituto Estatal del Empleo,Instituciones Públicas,-101.0057915,25.4241131,,OSC / ONG,,ACNUR servicios
Instituto Municipal de la Mujer,Mujeres,-101.0020306,25.4213483,,OSC / ONG,,ACNUR servicios
Centro de Justicia y Empoderamiento para la Mujer,Mujeres,-101.0205461,25.4564291,,OSC / ONG,,ACNUR servicios
Hospital del Niño Dr. Federico Gómez Santos,Niñez,-100.9793482,25.4609669,,OSC / ONG,,ACNUR servicios
"Procuraduría para Niños, Niñas y la Familia",Niñez,-101.0222893,25.4562444,,OSC / ONG,,ACNUR servicios
DIF Coahuila,Niñez,-100.9971113,25.4031949,,OSC / ONG,,ACNUR servicios
Biblioparque Norte Saltillo,Recreativo,-100.9844169,25.4836089,,OSC / ONG,,ACNUR servicios
Biblioparque Nogales Saltillo,Recreativo,-100.971007,25.3986476,,OSC / ONG,,ACNUR servicios
Biblioparque Saltillo Sur,Recreativo,-101.0131475,25.3892892,,OSC / ONG,,ACNUR servicios
“La Madriguera” Casa del Adolescente,Recreativo,-100.9666641,25.4168469,,OSC / ONG,,ACNUR servicios
Museo del Desierto,Recreativo,-100.963865,25.413601,,OSC / ONG,,ACNUR servicios
Museo de Las Aves de México,Recreativo,-101.0023345,25.4169221,,OSC / ONG,,ACNUR servicios
Museo del Sarape,Recreativo,-101.0017382,25.4209264,,OSC / ONG,,ACNUR servicios
Teatro de la Ciudad Fernando Soler,Recreativo,-101.0000038,25.4336936,,OSC / ONG,,ACNUR servicios
Centro de Salud Nueva Jerusalen,Salud,-101.029856,25.3933797,,OSC / ONG,,ACNUR servicios
Centro de Salud Los Gonzales,Salud,-100.9836536,25.4078479,,OSC / ONG,,ACNUR servicios
Centro de Salud Madero,Salud,-101.0147551,25.427939,,OSC / ONG,,ACNUR servicios
Centro Estatal De Salud Mental,Salud,-100.991853,25.468662,,OSC / ONG,,ACNUR servicios
Centro de Salud Satélite,Salud,-101.0247113,25.4534405,,OSC / ONG,,ACNUR servicios
Uneme Capasits Saltillo,Salud,-101.0222577,25.4539848,,OSC / ONG,,ACNUR servicios
IMSS Unidad de Medicina Familiar 73,Salud,-101.0083464,25.4170127,,OSC / ONG,,ACNUR servicios
IMSS Hospital General de Zona 1 Saltillo,Salud,-101.0079306,25.4174284,,OSC / ONG,,ACNUR servicios
IMSS Hospital General de Zona 2 Saltillo,Salud,-100.9868398,25.4540296,,OSC / ONG,,ACNUR servicios
Unidad de Medicina Familiar CLÍNICA IMSS 70,Salud,-101.0058979,25.4356479,,OSC / ONG,,ACNUR servicios
Hospital General Saltillo,Salud,-100.9586504,25.412095,,OSC / ONG,,ACNUR servicios
IMSS Unidad de Medicina Familiar 82,Salud,-100.9847628,25.4170534,,OSC / ONG,,ACNUR servicios
Unidad de Medicina Familiar con Unidad Médica de Atención Ambulatoria CLÍNICA IMSS 89,Salud,-100.9667211,25.4200442,,OSC / ONG,,ACNUR servicios
Cruz Roja Mexicana,Salud,-100.9733945,25.4146498,,OSC / ONG,,ACNUR servicios
Centro Oftalmológico,Salud,-100.9568491,25.4244722,,OSC / ONG,,ACNUR servicios
Casa del Migrante (Asesoría Jurídica),Servicios,-101.023749,25.4033707,,OSC / ONG,,ACNUR servicios
Comisión Federal de Electricidad,Servicios,-101.0105913,25.4260223,,OSC / ONG,,ACNUR servicios
"Casa San Juan Diego y 
San Francisco de Asís",Albergue,-97.4861673,25.8370026,,OSC / ONG,,ACNUR servicios
"Centro de atención al menor 
fronterizo CAMEF, DIF",Albergue,-97.5002386,25.8819796,,OSC / ONG,,ACNUR servicios
Amar,Albergue,-99.5020482,27.4920795,,OSC / ONG,,ACNUR servicios
"Comisión de Derechos Humanos 
del Estado de Tamaulipas",Derechos Humanos,-99.1623725,23.7201899,,OSC / ONG,,ACNUR servicios
C. Zaragoza 265,Derechos Humanos,-98.2816639,26.0938952,,OSC / ONG,,ACNUR servicios
"Secretaría del Trabajo Unidad
regional Matamoros",Empleo,-97.4820505,25.8660563,,OSC / ONG,,ACNUR servicios
Grupo Beta Matamoros,Institución Pública,-97.4988589,25.8945137,,OSC / ONG,,ACNUR servicios
"Instituto Tamaulipeco 
para los migrantes",Institución Pública,-99.5021586,27.4971533,,OSC / ONG,,ACNUR servicios
INM Delegación Tamaulipas,Institución Pública,-99.5079887,27.4982311,,OSC / ONG,,ACNUR servicios
"Procuraduría General de la 
República, agencia orientadora 
Matamoros",Justicia,-97.5050314,25.8855774,,OSC / ONG,,ACNUR servicios
"Instituto Federal de la 
Defensoría Pública (IFDP)",Justicia,-97.5068808,25.8495022,,OSC / ONG,,ACNUR servicios
"Fiscalía General de la 
República, Agencia orientadora 
Nuevo Laredo",Justicia,-99.5116817,27.4549197,,OSC / ONG,,ACNUR servicios
"Instituto Federal de 
Defensoría Pública (IFDP)",Justicia,-99.5065425,27.4847012,,OSC / ONG,,ACNUR servicios
"Procuraduría Federal de 
protección de niñas, niños y 
adolescentes",Justicia,-99.1740392,23.7125289,,OSC / ONG,,ACNUR servicios
"Instituto Federal de la 
Defensoría Pública (IFDP)",Justicia,-99.1357221,23.7284281,,OSC / ONG,,ACNUR servicios
"Fiscalía General de la 
República, Subdelegación Cd. 
Victoria",Justicia,-99.1640067,23.7724239,,OSC / ONG,,ACNUR servicios
"Fiscalía General del Estado 
de Tamaulipas",Justicia,-99.1141987,23.7636866,,OSC / ONG,,ACNUR servicios
"Instituto Federal de 
Defensoría Pública (IFDP)",Justicia,-97.8482993,22.2684581,,OSC / ONG,,ACNUR servicios
Fiscalia General de la Republica-Reynosa,Justicia,-98.3540947,26.0616214,,OSC / ONG,,ACNUR servicios
Instituto de la Mujer Tamaulipeca,Mujeres,-99.1462292,23.7431721,,OSC / ONG,,ACNUR servicios
"CAMEF- Centro de Atención
Infantil ",Niñez y juventud,-99.5015561,27.4856801,,OSC / ONG,,ACNUR servicios
"Hospital General Cd. Victoria ""Dr. Norberto Treviño Zapata""",Salud,-99.1374866,23.7483604,,OSC / ONG,,ACNUR servicios
Hospital General Reynosa,Salud,-98.2969543,26.0553867,,OSC / ONG,,ACNUR servicios
"Cruz Roja Reynosa (Casa del
Migrante Nuestra Señora de
Guadalupe)",Salud,-98.2882951,26.0973078,,OSC / ONG,,ACNUR servicios
"Cruz Roja Reynosa
(Albergue Senda de Vida)",Salud,-98.2845747,26.0999829,,OSC / ONG,,ACNUR servicios
"Cruz Roja Reynosa
(Plaza de las Américas)",Salud,-98.2727084,26.0926183,,OSC / ONG,,ACNUR servicios
Albergue Jesús El Buen Pastor,Albergue / Alimentación,-92.307416,14.8766423,,OSC / ONG,,ACNUR servicios
Albergue Belén,Albergue / Alimentación,-92.2442253,14.8873021,,OSC / ONG,,ACNUR servicios
Hospitalidad y Solidaridad ,Albergue / Alimentación,-92.3321935,14.8287644,,OSC / ONG,,ACNUR servicios
Distrito Sanitario VII,Atencion a violencia sexual,-92.290459,14.8865467,,OSC / ONG,,ACNUR servicios
Comisión Ejecutiva de Atención a Vícticas (CEAV),Atencion a violencia sexual,-92.2641152,14.907242,,OSC / ONG,,ACNUR servicios
Policía Violeta (Módulo de atención inmediata),Atencion a violencia sexual,-92.2581316,14.9156664,,OSC / ONG,,ACNUR servicios
Por la Superación de la Mujer A.C.,Atencion a violencia sexual,-92.2921514,14.8895209,,OSC / ONG,,ACNUR servicios
Consulado General de El Salvador,Consulados,-92.2539158,14.9249838,,OSC / ONG,,ACNUR servicios
Consulado de Ecuador,Consulados,-92.2597313,14.9217648,,OSC / ONG,,ACNUR servicios
Consulado de Honduras,Consulados,-92.2646867,14.9057185,,OSC / ONG,,ACNUR servicios
Consulado de Guatemala,Consulados,-92.257432,14.9105957,,OSC / ONG,,ACNUR servicios
Consulado de Nicaragua,Consulados,-92.2470549,14.9019174,,OSC / ONG,,ACNUR servicios
Parque de la Col. Cafetales,Deporte y cultura,-92.3061664,14.8723977,,OSC / ONG,,ACNUR servicios
"Parque Recreativo ""Los Cerritos""",Deporte y cultura,-92.2932921,14.8862758,,OSC / ONG,,ACNUR servicios
Cancha Raymundo Enríquez,Deporte y cultura,-92.3153599,14.8641225,,OSC / ONG,,ACNUR servicios
Parque de la Col. El Rinconcito,Deporte y cultura,-92.257494,14.9383987,,OSC / ONG,,ACNUR servicios
Parque de la Col. Santa Clara,Deporte y cultura,-92.2515164,14.8796847,,OSC / ONG,,ACNUR servicios
Territorio Joven,Deporte y cultura,-92.2559302,14.9084136,,OSC / ONG,,ACNUR servicios
Fiscalía Especializada en Delitos Cometidos en Contra de Inmigrantes,Institución Pública,-92.2489115,14.9097245,,OSC / ONG,,ACNUR servicios
Instituto Federal de la Defensoría Pública (IFDP),Institución Pública,-92.2660692,14.8564243,,OSC / ONG,,ACNUR servicios
COMAR Comisión Mexicana de Ayuda a Refugiados,Institución Pública,-92.2682518,14.9060677,,OSC / ONG,,ACNUR servicios
COMAR Comisión Mexicana de Ayuda a los Refugiados,Institución Pública,-92.2696634,14.8980976,,OSC / ONG,,ACNUR servicios
Oficina de Regularización Migratoria del Instituto Nacional de Migración ,Institución Pública,-92.2808912,14.8932915,,OSC / ONG,,ACNUR servicios
Servicio Nacional del Empleo,Institución Pública,-92.2452075,14.9002172,,OSC / ONG,,ACNUR servicios
Estación Migratoria Siglo XXI (INM),Institución Pública,-92.2521342,14.9462863,,OSC / ONG,,ACNUR servicios
Comisión Nacional de los Derechos Humanos Oficina Foránea,Institución Pública,-92.2572505,14.9123125,,OSC / ONG,,ACNUR servicios
CEDH Comision Estatal de los Derechos Humanos Chiapas,Institución Pública,-92.2657815,14.9063005,,OSC / ONG,,ACNUR servicios
"Procuraduría de los Derechos de Niñas, Niños y Adolescentes",Niñez y juventud,-92.2825318,14.8810032,,OSC / ONG,,ACNUR servicios
"Centro de Día: Centro de Atención a Niños, Niñas y Jóvenes Migrantes",Niñez y juventud,-92.2622439,14.9024114,,OSC / ONG,,ACNUR servicios
"ACNUR, La Agencia de la ONU para los Refugiados",Organizaciones Internacionales y No Gubernamentales,-92.2525063,14.9146805,,OSC / ONG,,ACNUR servicios
UNICEF. Fondo de las Naciones Unidas para la Infancia.,Organizaciones Internacionales y No Gubernamentales,-92.2654161,14.907122,,OSC / ONG,,ACNUR servicios
"OIM, Organización Internacional para las Migraciones",Organizaciones Internacionales y No Gubernamentales,-92.2653485,14.907213,,OSC / ONG,,ACNUR servicios
Una Mano Amiga en la Lucha Contra el Sida (UMA),Organizaciones Internacionales y No Gubernamentales,-92.2569754,14.9181642,,OSC / ONG,,ACNUR servicios
Ventanillas de atención a migrantes y refugiados de la OIM,Organizaciones Internacionales y No Gubernamentales,-92.2644864,14.9069459,,OSC / ONG,,ACNUR servicios
Centro de Derechos Humanos Fray Matías de Córdova A.C.,Organizaciones Internacionales y No Gubernamentales,-92.2654745,14.907095,,OSC / ONG,,ACNUR servicios
Servicio Jesuita para Refugiados,Organizaciones Internacionales y No Gubernamentales,-92.2611506,14.9059916,,OSC / ONG,,ACNUR servicios
Centro de Registro y Asistencia Humanitaria  CERAH - ACNUR,Organizaciones Internacionales y No Gubernamentales,-92.2607145,14.9046668,,OSC / ONG,,ACNUR servicios
Save the Children,Organizaciones Internacionales y No Gubernamentales,-92.2519696,14.8903316,,OSC / ONG,,ACNUR servicios
Iniciativas para el Desarrollo Humano A.C. (IDEHU),Organizaciones Internacionales y No Gubernamentales,-92.27184,14.9013151,,OSC / ONG,,ACNUR servicios
Hospital General de Tapachula,Salud,-92.3184763,14.8426439,,OSC / ONG,,ACNUR servicios
Cruz Roja Méxicana,Salud,-92.2581812,14.9048102,,OSC / ONG,,ACNUR servicios
Centro de Salud Tapachula,Salud,-92.26091,14.9171354,,OSC / ONG,,ACNUR servicios
Centro de Salud Indeco Cebadilla,Salud,-92.2652482,14.8777797,,OSC / ONG,,ACNUR servicios
Centro de Salud Raymundo Enriquez,Salud,-92.31298,14.8656612,,OSC / ONG,,ACNUR servicios
Centro de Salud Llano de la Lima,Salud,-92.2984064,14.8669784,,OSC / ONG,,ACNUR servicios
Centro de Salud Santa Clara,Salud,-92.2494676,14.8813816,,OSC / ONG,,ACNUR servicios
Centro de Salud Villa Flores,Salud,-92.2720568,14.8836727,,OSC / ONG,,ACNUR servicios
Centros Ambulatorios de Prevención y Atención en SIDA e ITS (CAPACITS),Salud,-92.2915466,14.892609,,OSC / ONG,,ACNUR servicios
Centro de Salud Nuevo Milenio,Salud,-92.2999102,14.8910703,,OSC / ONG,,ACNUR servicios
Centro De Salud Palmeras,Salud,-92.2754095,14.8672198,,OSC / ONG,,ACNUR servicios
Aeropuerto Internacional de Tapachula,Transporte,-92.3687911,14.7904152,,OSC / ONG,,ACNUR servicios
Autobuses Rapidos del Sur,Transporte,-92.2666745,14.9137887,,OSC / ONG,,ACNUR servicios
Terminal de Autobuses Tapachula,Transporte,-92.2577911,14.9133638,,OSC / ONG,,ACNUR servicios
Central Camionera De Cortos Recorridos,Transporte,-92.2672425,14.9125801,,OSC / ONG,,ACNUR servicios
"Albergue La 72, Hogar-Refugio para Migrantes",Albergues,-91.4309629,17.461921,,OSC / ONG,,ACNUR servicios
Consulado de Guatemala,Consulados,-91.4256567,17.4769556,,OSC / ONG,,ACNUR servicios
Consulado de Honduras,Consulados,-91.4261734,17.4769606,,OSC / ONG,,ACNUR servicios
Instituto Nacional de Migración (INM),Instituciones Públicas,-91.4383441,17.459278,,OSC / ONG,,ACNUR servicios
Comisión Mexicana de Ayuda a Refugiados COMAR ,Instituciones Públicas,-91.4303754,17.4696751,,OSC / ONG,,ACNUR servicios
DIF Tenosique,Instituciones Públicas,-91.4188445,17.4686029,,OSC / ONG,,ACNUR servicios
Palacio Municipal de Tenosique Oficina del Presidente Municipal,Instituciones Públicas,-91.4257752,17.4771016,,OSC / ONG,,ACNUR servicios
Instituto de Educación para Adultos,Educación,-91.4227222,17.4689259,,OSC / ONG,,ACNUR servicios
Instituto de Formación Para El Trabajador del Estado de Tabasco,Educación,-91.4098502,17.4738699,,OSC / ONG,,ACNUR servicios
ACNUR - Agencia de ONU para los Refugiados,Organismos Internacionales,-91.4263962,17.4765035,,OSC / ONG,,ACNUR servicios
OIM - Organización Internacional para las Migraciones,Organismos Internacionales,-91.4264192,17.4765366,,OSC / ONG,,ACNUR servicios
Jurisdicción Sanitaria Tenosique,Salud,-91.4248967,17.4698877,,OSC / ONG,,ACNUR servicios
IMSS Hospital General de Sub Zona 4,Salud,-91.4276524,17.4646726,,OSC / ONG,,ACNUR servicios
Hospital Comunitario de Tenosique,Salud,-91.4117654,17.4691885,,OSC / ONG,,ACNUR servicios
Centro Ambulatorio para la Prevención y Atención en SIDA e Infecciones de Transmisión Sexual (CAPASITS),Salud,-91.4128734,17.4689988,,OSC / ONG,,ACNUR servicios
Cruz Roja Mexicana ,Salud,-91.4226528,17.465256,,OSC / ONG,,ACNUR servicios
Fiscalía Especializada para Atención a Migrantes,Derechos Humanos y Justicia,-91.4200161,17.4773321,,OSC / ONG,,ACNUR servicios
"Visitaduría Regional de Población Migrante
y Grupos Vulnerables de la Frontera Sur
pertenecientes a la Comisión Estatal de los
Derechos Humanos",Derechos Humanos y Justicia,-91.4240857,17.4678876,,OSC / ONG,,ACNUR servicios
Ayuda en Acción,Derechos Humanos y Justicia,-91.4308742,17.4618715,,OSC / ONG,,ACNUR servicios
Dirección de atención a la mujer (DAM) - Palacio Municipal,"Mujer, Niñez y Juventud",-91.4258376,17.4770862,,OSC / ONG,,ACNUR servicios
"Procuraduría Municipal de Protección a Niñas, Niños y Adolescentes","Mujer, Niñez y Juventud",-91.4188461,17.4683971,,OSC / ONG,,ACNUR servicios
Asylum Access México,Organizaciones de la Sociedad Civil,-91.4259904,17.4768706,,OSC / ONG,,ACNUR servicios
Médicos Sin Fronteras (MSF),Organizaciones de la Sociedad Civil,-91.4309404,17.461847,,OSC / ONG,,ACNUR servicios
Save the Children México A.C.,Organizaciones de la Sociedad Civil,-91.4263858,17.4768835,,OSC / ONG,,ACNUR servicios
Comité Internacional de Rescate (IRC),Organizaciones de la Sociedad Civil,-91.4215388,17.4761635,,OSC / ONG,,ACNUR servicios
Club Gay Amazonas,Organizaciones de la Sociedad Civil,-91.4271326,17.4785904,,OSC / ONG,,ACNUR servicios
Casa de la Cultura Celia Gonzalez de Rovirosa,"Cultura, Recreación y Transporte",-91.4234019,17.4710637,,OSC / ONG,,ACNUR servicios
Biblioteca Publica Muncipal,"Cultura, Recreación y Transporte",-91.4225261,17.4712146,,OSC / ONG,,ACNUR servicios
Gimnasio Comunitario,"Cultura, Recreación y Transporte",-91.4144442,17.4676152,,OSC / ONG,,ACNUR servicios
Terminal de autobuses,"Cultura, Recreación y Transporte",-91.4331522,17.4604703,,OSC / ONG,,ACNUR servicios
Taxis seguros,"Cultura, Recreación y Transporte",-91.4259203,17.4769473,,OSC / ONG,,ACNUR servicios
Casa del Migrante en Tijuana A.C.,Albergues y Alimentación,-117.0017001,32.5228819,,OSC / ONG,,ACNUR servicios
Madre Asunta,Albergues y Alimentación,-117.0013542,32.523395,,OSC / ONG,,ACNUR servicios
Casa YMCA,Albergues y Alimentación,-117.0226056,32.5119193,,OSC / ONG,,ACNUR servicios
Espacio Migrante,Albergues y Alimentación,-117.0343361,32.538251,,OSC / ONG,,ACNUR servicios
Desayunador Salesiano Padre Chava,Albergues y Alimentación,-117.032126,32.5367559,,OSC / ONG,,ACNUR servicios
Consulado de El Salvador en Tijuana,Consulados,-117.0133631,32.5213825,,OSC / ONG,,ACNUR servicios
"Consulado General de Honduras en Tijuana, Baja California",Consulados,-117.0133631,32.5213825,,OSC / ONG,,ACNUR servicios
Consulado General de Guatemala en Tijuana,Consulados,-117.0141678,32.524819,,OSC / ONG,,ACNUR servicios
Oficina de representación consular de Haití,Consulados,-116.9745087,32.5039151,,OSC / ONG,,ACNUR servicios
Instituto Nacional de Migración (INM),Instituciones Públicas,-116.9522701,32.5049938,,OSC / ONG,,ACNUR servicios
COMAR,Instituciones Públicas,-117.0598244,32.5390947,,OSC / ONG,,ACNUR servicios
Dirección Municipal de Atención al Migrante del H. Ayuntamiento de Tijuana,Instituciones Públicas,-117.0190721,32.5322299,,OSC / ONG,,ACNUR servicios
"Centro 32, FBT México",Educación,-117.0158289,32.519687,,OSC / ONG,,ACNUR servicios
"Asylum Access México ""Oficina Tijuana""",Educación,-117.0381983,32.5306673,,OSC / ONG,,ACNUR servicios
Centro Scalabrini de Formación para Migrantes - CESFOM,Educación,-117.0051415,32.5271684,,OSC / ONG,,ACNUR servicios
Programa Binacional de Educación Migrante (PROBEM),Educación,-117.0169887,32.53238,,OSC / ONG,,ACNUR servicios
ACNUR,Organismos Internacionales,-117.0149413,32.5245142,,OSC / ONG,,ACNUR servicios
Clínica Resistencia En Salud - RHA,Salud,-117.0340369,32.5383146,,OSC / ONG,,ACNUR servicios
RHA - Justicia en Salud (Parteras),Salud,-117.0342396,32.5383092,,OSC / ONG,,ACNUR servicios
PREVENCASA A.C,Salud,-117.044898,32.538914,,OSC / ONG,,ACNUR servicios
CAPASITS,Salud,-116.8492185,32.4718945,,OSC / ONG,,ACNUR servicios
Hospital General Tijuana,Salud,-117.0095238,32.525088,,OSC / ONG,,ACNUR servicios
Hospital Materno Infantil de Tijuana,Salud,-116.929334,32.4902353,,OSC / ONG,,ACNUR servicios
Comisión Nacional de los Derechos Humanos (CNDH),Derechos Humanos y Asesoría legal,-117.0085994,32.5216834,,OSC / ONG,,ACNUR servicios
Comisión Estatal de los Derechos Humanos de Baja California ,Derechos Humanos y Asesoría legal,-116.9510415,32.504085,,OSC / ONG,,ACNUR servicios
PROFEDET Procuraduría Federal de la Defensa Trabajo ,Derechos Humanos y Asesoría legal,-117.0248157,32.528507,,OSC / ONG,,ACNUR servicios
"Asylum Access México ""Oficina Tijuana""",Derechos Humanos y Asesoría legal,-117.0381983,32.5306673,,OSC / ONG,,ACNUR servicios
Fundación Scalabrini de México A.C.,Derechos Humanos y Asesoría legal,-117.0051415,32.5271684,,OSC / ONG,,ACNUR servicios
"Casa del Migrante en Tijuana, AC",Derechos Humanos y Asesoría legal,-117.0016835,32.5228103,,OSC / ONG,,ACNUR servicios
Espacio Migrante,Derechos Humanos y Asesoría legal,-117.0342535,32.538341,,OSC / ONG,,ACNUR servicios
"Instituto Federal de
Defensoría Pública (IFDP)",Derechos Humanos y Asesoría legal,-117.0141134,32.5252623,,OSC / ONG,,ACNUR servicios
"USCRI México, Clínica Jurídica Binacional",Derechos Humanos y Asesoría legal,-117.0382688,32.5306653,,OSC / ONG,,ACNUR servicios
Instituto Municipal de la Mujer,Atención psicológica y emocional por estrés y/o violencia,-117.0337884,32.5374915,,OSC / ONG,,ACNUR servicios
"Centro 32, FBT México",Atención psicológica y emocional por estrés y/o violencia,-117.0158289,32.519687,,OSC / ONG,,ACNUR servicios
Fundación Scalabrini de México A.C.,Atención psicológica y emocional por estrés y/o violencia,-117.0051415,32.5271684,,OSC / ONG,,ACNUR servicios
DIF Municipal Tijuana,Atención psicológica y emocional por estrés y/o violencia,-116.9447642,32.5035179,,OSC / ONG,,ACNUR servicios
"CEJUM Tijuana, Centro de Justicia Para las Mujeres del Estado De Baja California",Atención psicológica y emocional por estrés y/o violencia,-116.9742844,32.4768181,,OSC / ONG,,ACNUR servicios
"Dirección de Igualdad de Género
(Ayuntamiento de Tulum)",Justicia,-87.4633767,20.2105996,,OSC / ONG,,ACNUR servicios
Comision de los Derechos Humanos,Derechos Humanos,-87.4632223,20.2082041,,OSC / ONG,,ACNUR servicios
Centro De Salud Urbano Tulum,Salud,-87.4653396,20.208972,,OSC / ONG,,ACNUR servicios
Cruz Roja Mexicana Tulum,Salud,-87.4506189,20.2073614,,OSC / ONG,,ACNUR servicios
Instituto Quintanarroense de la Mujer,Mujer,-87.4607209,20.2156866,,OSC / ONG,,ACNUR servicios
Terminal Autobuses,Transporte,-87.4650399,20.2106411,,OSC / ONG,,ACNUR servicios
Mercado Tulum,Compras,-87.4622734,20.20893,,OSC / ONG,,ACNUR servicios
Casa de la Cultura ,Cultura,-87.4627189,20.2082185,,OSC / ONG,,ACNUR servicios
Zona Arqueológica de Tulum,Cultura,-87.4294668,20.2150812,,OSC / ONG,,ACNUR servicios
Gran Cenote,Cultura,-87.464201,20.2465818,,OSC / ONG,,ACNUR servicios
