,Unnamed: 0,name,descripcion,Latitude,Longitude,coordenadas,tipo,direccion,bd
899,899.0,Comision Estatal De Derechos Humanos Jalisco,Centros de Atención Social,20.6756754,-103.3709581,"20.6756754, -103.3709581",OSC / ONG,,ACNUR servicios
889,889.0,Instituto Nacional para la Educación de los Adultos (INEA),Centros de Atención Social,20.6756472,-103.3634016,"20.6756472, -103.3634016",OSC / ONG,,ACNUR servicios
872,872.0,Mercado Libertad - San Juan de Dios,Centros de Atención Social,20.6755343,-103.3398497,"20.6755343, -103.3398497",OSC / ONG,,ACNUR servicios
35,35.0,Comisión Estatal de Derechos Humanos de Jalisco,CNDH,20.6754988,-103.3645878,"20.6754988, -103.3645878",OSC / ONG,"Pedro Moreno No. 1616, Col. Americana, C.P. 44160, Guadalajara, Jalisco",Directorio OIM
877,877.0,Cohesión de Diversidades Para la Sustentabilidad A.C. (Codise),Centros de Atención Social,20.6753326,-103.3524443,"20.6753326, -103.3524443",OSC / ONG,,ACNUR servicios
847,847.0,Ex Convento Del Carmen,Centros de Atención Social,20.6752641,-103.3532585,"20.6752641, -103.3532585",OSC / ONG,,ACNUR servicios
890,890.0,Preparatoria Abierta SEP-Colegio de Bachilleres del Estado de Jalisco (COBAEJ),Centros de Atención Social,20.675228,-103.368023,"20.675228, -103.368023",OSC / ONG,,ACNUR servicios
143,143.0, Instituto Jalisciense para los Migrantes ,Centros de Atención Social,20.674638,-103.3661476,"20.674638, -103.3661476",OSC / ONG,"Calle Penitenciaria 180, Colonia Americana, CP. 44160,Guadalajara, Jalisco",redes
849,849.0,Casa Taller Jose Clemente Orozco,Centros de Atención Social,20.6740429,-103.3854239,"20.6740429, -103.3854239",OSC / ONG,,ACNUR servicios
893,893.0,Instituto Jalisciense para los Migrantes,Centros de Atención Social,20.6738705,-103.3558104,"20.6738705, -103.3558104",OSC / ONG,,ACNUR servicios
144,144.0," Irapuato Vive, AC ",Centros de Atención Social,20.6729881,-101.3490121,"20.6729881, -101.3490121",OSC / ONG,"Jesús García 356 Zona Centro C.P. 36510,Irapuato, Guanajuato",redes
571,571.0,Instituto Jalisciense de las Mujeres,Mujeres,20.67199309,-103.3477567,"20.671993094881422, -103.34775669047531",OSC / ONG,"Calle Miguel Blanco, Núm. Ext. 883, Núm. Int. 2do. Piso, Col. Centro, C.P. 44100, Guadalajara, Jalisco.",Directorio OIM
1327,1327.0,Aldea Arcoíris,Centros de Atencion Social,20.6715739,-103.3155908,"20.6715739, -103.3155908",OSC / ONG,"Metalurgia No. 2878, Col. Alamo Industrial, San Pedro Tlaquepaque.",ACNUR albergues
868,868.0,Parque Metropolitano de Guadalajara,Centros de Atención Social,20.6712451,-103.4383442,"20.6712451, -103.4383442",OSC / ONG,,ACNUR servicios
891,891.0,Secretaría de Educación Pública (Jalisco),Centros de Atención Social,20.6705969,-103.3836173,"20.6705969, -103.3836173",OSC / ONG,,ACNUR servicios
910,910.0,ACNUR - Agencia de la ONU para los Refugiados,Centros de Atención Social,20.6704485,-103.3751944,"20.6704485, -103.3751944",OSC / ONG,,ACNUR servicios
1372,1372.0,Oficinas de Atención a Migrante - Jalisco,Oficinas de Atención a Migrante,20.6699553213728,-103.35357558478300,"20.6699553213728, -103.35357558478287",GOB,"Calle Pavo No. 457, Esq. La Paz. 2 Pisa, Col.  Centro, C.P. 44100, Guadalajara, Jalisco.",Oficinas de Atención a Migrantes (OFAMs)
1397,,Oficinas de Atención a Migrante - Jalisco,Oficinas de Atención a Migrante,20.6699553213728,-103.35357558478300,"20.6699553213728, -103.35357558478287",GOB,"Calle Pavo No. 457, Esq. La Paz. 2 Pisa, Col.  Centro, C.P. 44100, Guadalajara, Jalisco.",Oficinas de Atención a Migrantes (OFAMs)
615,615.0,Consulado Honorario de El Salvador en Guadalajara,Oficina Consular,20.6698906,-103.3660443,"20.6698906, -103.3660443",GOB,"Efraín González Luna 2183, Col. Americana, C. P. 44150, Guadalajara",Directorio OIM
1325,1325.0,FM4 Paso libre,Centros de Atencion Social,20.6674802,-103.3790077,"20.6674802, -103.3790077",OSC / ONG,"Calderón de la Barca No. 468-A, Col. Barrera, Guadalajara, Jalisco.",ACNUR albergues
399,399.0,"Dignidad y Justicia en el Camino, A.C.",Centros de Asistencia Social,20.6674802,-103.3790077,"20.6674802, -103.3790077",OSC / ONG,Calderón de la Barca 468-A Col. Arcos Vallarta C.P. 44130,Directorio OIM
145,145.0,"Dignidad y Justicia en el Camino, AC (FM4-Paso Libre)",Centros de Atención Social,20.6674802,-103.3790077,"20.6674802, -103.3790077",OSC / ONG,"Calderón de la Barca #468-A, Col. Arcos Vallarta, C.P. 44130,Guadalajara, Jalisco",redes
907,907.0,FM4 Paso Libre (Dignidad y Justicia en el camino A.C.),Centros de Atención Social,20.6674427,-103.379149,"20.6674427, -103.379149",OSC / ONG,,ACNUR servicios
1017,1017.0,Adulam,Centros de Atención Social,20.6674031,-87.0601269,"20.6674031, -87.0601269",OSC / ONG,,ACNUR servicios
1033,1033.0,"Procuraduría de la Defensa de las Niñas, Niños,Adolescentes y la Familia DIF, Playa del Carmen",Centros de Atención Social,20.6668418,-87.0608233,"20.6668418, -87.0608233",OSC / ONG,,ACNUR servicios
905,905.0,Consulado de El Salvador ,Centros de Atención Social,20.664455,-103.4141309,"20.664455, -103.4141309",OSC / ONG,,ACNUR servicios
1323,1323.0,Albergue Infantil de Irapuato,Centros de Atencion Social,20.6641103,-101.3350695,"20.6641103, -101.3350695",OSC / ONG,"Vasco de Quiroga 1384, Valle de las Flores, 36585 Irapuato, Gto.",ACNUR albergues
886,886.0,Hospital Materno Infantil Esperanza López Mateos,Centros de Atención Social,20.6624776,-103.351225,"20.6624776, -103.351225",OSC / ONG,,ACNUR servicios
882,882.0,Cruz Verde Ernesto Arias,Centros de Atención Social,20.6622694,-103.3428911,"20.6622694, -103.3428911",OSC / ONG,,ACNUR servicios
848,848.0,Casa de la Cultura Jalisciense “Agustín Yáñez”,Centros de Atención Social,20.662189,-103.349376,"20.662189, -103.349376",OSC / ONG,,ACNUR servicios
876,876.0,Bazar del Padre Cuéllar,Centros de Atención Social,20.6608557,-103.4135908,"20.6608557, -103.4135908",OSC / ONG,,ACNUR servicios
1022,1022.0,Comisión Estatal de Derechos Humanos ,Centros de Atención Social,20.6603581,-87.0686406,"20.6603581, -87.0686406",OSC / ONG,,ACNUR servicios
904,904.0,Consulado de Guatemala en Guadalajara ,Centros de Atención Social,20.6598566,-103.3786076,"20.6598566, -103.3786076",OSC / ONG,,ACNUR servicios
842,842.0,Centro de Atención y Desarrollo Integral para personas en Situación de Indigencia (Cadipsi),Centros de Atención Social,20.6577948,-103.3487582,"20.6577948, -103.3487582",OSC / ONG,,ACNUR servicios
880,880.0,Sistema DIF Jalisco,Centros de Atención Social,20.6562594,-103.3306026,"20.6562594, -103.3306026",OSC / ONG,,ACNUR servicios
845,845.0,Banco Diocesano de Alimentos ,Centros de Atención Social,20.6559302,-103.3550738,"20.6559302, -103.3550738",OSC / ONG,,ACNUR servicios
871,871.0,Central de Abastos,Centros de Atención Social,20.6544202,-103.3835297,"20.6544202, -103.3835297",OSC / ONG,,ACNUR servicios
1019,1019.0,Coordinación de Atención al Migrante,Centros de Atención Social,20.653606,-87.0611094,"20.653606, -87.0611094",OSC / ONG,,ACNUR servicios
1032,1032.0,Centro Cultural,Centros de Atención Social,20.6527096,-87.0828043,"20.6527096, -87.0828043",OSC / ONG,,ACNUR servicios
875,875.0,Tianguis del Sol,Centros de Atención Social,20.6517874,-103.4328311,"20.6517874, -103.4328311",OSC / ONG,,ACNUR servicios
1021,1021.0,Registro Civil Playa Del Carmen,Centros de Atención Social,20.6514625,-87.0850017,"20.6514625, -87.0850017",OSC / ONG,,ACNUR servicios
846,846.0,Comite Operativo del Banco Diocesano de Alimentos ,Centros de Atención Social,20.6509774,-103.3742175,"20.6509774, -103.3742175",OSC / ONG,,ACNUR servicios
516,516.0,"Villas Juveniles San Juan, A.C.",Centro de Asistencia Social,20.6500061,-103.450271,"20.6500061, -103.450271",OSC / ONG,"Chicozapote 1109, Paraísos del Collí Zapopan, Jalisco. C.P. 45070",Directorio OIM
421,421.0,Exodus,Centros de Asistencia Social,20.64748061,-103.3457003,"20.64748061165864, -103.34570032199863",OSC / ONG,"Calle 6 y Avenida Anahuac, Col. Ferrocarril, C.P. 84200",Directorio OIM
1031,1031.0,Mercado Municipal Colosio,Centros de Atención Social,20.6473971,-87.0641457,"20.6473971, -87.0641457",OSC / ONG,,ACNUR servicios
881,881.0,Cruz Verde Leonardo Oliva,Centros de Atención Social,20.6459875,-103.3819772,"20.6459875, -103.3819772",OSC / ONG,,ACNUR servicios
852,852.0,Centro Cultural Atlas,Centros de Atención Social,20.6446176,-103.3282931,"20.6446176, -103.3282931",OSC / ONG,,ACNUR servicios
1028,1028.0,Hospital General de Playa del Carmen,Centros de Atención Social,20.6445382,-87.0953548,"20.6445382, -87.0953548",OSC / ONG,,ACNUR servicios
857,857.0,Centro Creativo La Ferro,Centros de Atención Social,20.6444636,-103.3490502,"20.6444636, -103.3490502",OSC / ONG,,ACNUR servicios
414,414.0,"Toribio Romo, A.C.",Centros de Asistencia Social,20.6426733,-100.3985327,"20.6426733, -100.3985327",OSC / ONG,"Priv. Campesinos 1, Col. San Pedrito Peñuelas C.P. 76148",Directorio OIM
1332,1332.0,Albergue para Migrantes Toribio Romo A. C,Centros de Atencion Social,20.6426733,-100.3985327,"20.6426733, -100.3985327",OSC / ONG,"Calle Priv. Campesinos S/N, Col. San Pedrito Peñuelas, C. P. 76148.",ACNUR albergues
146,146.0," Albergue para migrantes Toribio Romo, A.C. ",Centros de Atención Social,20.6416217,-100.3984202,"20.6416217, -100.3984202",OSC / ONG,"Priv. Campesinos 1, Col. San Pedrito Peñuelas, C.P. 76140,Querétaro, Querétaro",redes
906,906.0,Consulado de Nicaragua en Guadalajara,Centros de Atención Social,20.6386644,-103.4182052,"20.6386644, -103.4182052",OSC / ONG,,ACNUR servicios
1063,1063.0,Albergue para Migrantes Toribio Romo A. C.,Centros de Atención Social,20.6380321,-100.3972791,"20.6380321, -100.3972791",OSC / ONG,,ACNUR servicios
1025,1025.0,IEEA Instituto Estatal para la Educación de Jóvenes y Adultos,Centros de Atención Social,20.6380034,-87.0680963,"20.6380034, -87.0680963",OSC / ONG,,ACNUR servicios
1026,1026.0,Servicio Estatal de Empleo y Capacitación para el Trabajo,Centros de Atención Social,20.6377292,-87.0713093,"20.6377292, -87.0713093",OSC / ONG,,ACNUR servicios
1023,1023.0,Procuraduría Auxiliar de la Defensa del Trabajo,Centros de Atención Social,20.6375541,-87.0713272,"20.6375541, -87.0713272",OSC / ONG,,ACNUR servicios
1027,1027.0,Instituto de capacitación para el trabajo del estado de Quintana Roo (ICAT),Centros de Atención Social,20.635339,-87.0894196,"20.635339, -87.0894196",OSC / ONG,,ACNUR servicios
896,896.0,Instituto Jalisciense de Ciencias Forenses / Unidad Administrativa Las Águilas,Centros de Atención Social,20.6311816,-103.4169073,"20.6311816, -103.4169073",OSC / ONG,,ACNUR servicios
1018,1018.0,DIF Municipal Playa del Carmen,Centros de Atención Social,20.6297323,-87.0778789,"20.6297323, -87.0778789",OSC / ONG,,ACNUR servicios
1030,1030.0,Terminal de autobuses alterna,Centros de Atención Social,20.6294407,-87.0743765,"20.6294407, -87.0743765",OSC / ONG,,ACNUR servicios
1024,1024.0,Instituto Quintanarooense de La Mujer,Centros de Atención Social,20.628561,-87.0751269,"20.628561, -87.0751269",OSC / ONG,,ACNUR servicios
1029,1029.0,Central de autobuses ,Centros de Atención Social,20.6227966,-87.0752223,"20.6227966, -87.0752223",OSC / ONG,,ACNUR servicios
1087,1087.0,Aeropuerto Intercontinental de Querétaro,Centros de Atención Social,20.6225114,-100.1872709,"20.6225114, -100.1872709",OSC / ONG,,ACNUR servicios
1020,1020.0,Instituto Nacional de Migracion,Centros de Atención Social,20.6207545,-87.0778399,"20.6207545, -87.0778399",OSC / ONG,,ACNUR servicios
1330,1330.0,Casa Monarca,Centros de Atencion Social,20.6100081,-103.3375723,"20.6100081, -103.3375723",OSC / ONG,"Calle Hidalgo #100 entre Manuel Ordoñez y Benito Juárez col. Centro Santa Catarina, N.L.",ACNUR albergues
525,525.0,"Vida y Familia Querétaro, A.C.",Centro de Asistencia Social,20.6093964,-100.377501,"20.6093964, -100.377501",OSC / ONG,"Nogaleda 202, Col. Arboledas del Parque Querétaro, Querétaro, C.P. 76140",Directorio OIM
325,325.0, The Rhizome Center for Migrants ,Centros de Atención Social,20.60851254,-103.3481204,"20.608512536167282, -103.3481204436785",OSC / ONG,"Contactar vía página web o por teléfono.,Guadalajara, Jalisco",redes
1326,1326.0,La Casa del Migrante Cerro del Cuarto,Centros de Atencion Social,20.6071814,-103.3521859,"20.6071814, -103.3521859",OSC / ONG,"Constitución No. 350, Cerro del Cuatro. San Pedro Tlaquepaque",ACNUR albergues
147,147.0, La casa del migrante del Cerro del Cuatro ,Centros de Atención Social,20.605528,-103.370684,"20.605528, -103.370684",OSC / ONG,"Constitución 332 esquina con Ignacio Mejia, Col. Cerro del 4 C.P. 45599,Tlaquepaque, Jalisco",redes
1091,1091.0,Casa de la Cultura,Centros de Atención Social,20.603359,-100.4232789,"20.603359, -100.4232789",OSC / ONG,,ACNUR servicios
1084,1084.0,"Mercado Benito Juárez ""El Tepetate""",Centros de Atención Social,20.6029818,-100.3960696,"20.6029818, -100.3960696",OSC / ONG,,ACNUR servicios
1393,1393.0,CAMMI,Centros de Atencion Social,20.60274305481270,-100.38459962272400,"20.60274305481267, -100.38459962272411",OSC / ONG,"76160, Avenida Universidad 235, Las Brujas, 76000 Santiago de Querétaro, Qro.",ACNUR albergues
1418,,CAMMI,Centros de Atencion Social,20.60274305481270,-100.38459962272400,"20.60274305481267, -100.38459962272411",OSC / ONG,"76160, Avenida Universidad 235, Las Brujas, 76000 Santiago de Querétaro, Qro.",ACNUR albergues
398,398.0,El Refugio,Centros de Asistencia Social,20.60263499,-103.3479408,"20.602634988172387, -103.3479407940542",OSC / ONG,"Constitución 350, entre Melchor Ocampo e Ignacio Mejía, Col. Cerro del Cuatro C.P. 45599",Directorio OIM
415,415.0,Marista al Migrante,Centros de Asistencia Social,20.6016889,-100.3850034,"20.6016889, -100.38500341158252",OSC / ONG,"Marte 2, Col. Centro Universidad Marista de Queretaro C.P. 76000",Directorio OIM
148,148.0, Centro de Apoyo Marista al Migrante  (CAMMI) ,Centros de Atención Social,20.6016889,-100.3850034,"20.6016889, -100.38500341158252",OSC / ONG,"Marte No. 2 Esq. Av. Universidad Col. Centro CP. 76000 Querétaro, Qro. (Universidad Marista de Querétaro),Querétaro, Querétaro",redes
843,843.0,La Casa Del Migrante Cerro Del Cuarto,Centros de Atención Social,20.6014841,-103.3498476,"20.6014841, -103.3498476",OSC / ONG,,ACNUR servicios
1065,1065.0,Centro de Apoyo Marista al Migrante (CAMMI),Centros de Atención Social,20.6013896,-100.386469,"20.6013896, -100.386469",OSC / ONG,,ACNUR servicios
844,844.0,Albergue para Migrantes El Refugio,Centros de Atención Social,20.6012698,-103.3495971,"20.6012698, -103.3495971",OSC / ONG,,ACNUR servicios
1089,1089.0,Centro Cultural la Vieja Estación,Centros de Atención Social,20.6012145,-100.3968045,"20.6012145, -100.3968045",OSC / ONG,,ACNUR servicios
1067,1067.0,Instituto Nacional de Migración,Centros de Atención Social,20.5983311,-100.3880188,"20.5983311, -100.3880188",OSC / ONG,,ACNUR servicios
1074,1074.0,Instituto Queretano de las Mujeres,Centros de Atención Social,20.5981913,-100.3870558,"20.5981913, -100.3870558",OSC / ONG,,ACNUR servicios
1085,1085.0,"Mercado Josefa Ortiz de Domínguez ""La Cruz""",Centros de Atención Social,20.5981222,-100.3858361,"20.5981222, -100.3858361",OSC / ONG,,ACNUR servicios
601,601.0,INSTITUTO NACIONAL DE MIGRACIÓN - Querétaro,INM,20.5974485,-100.3879196,"20.5974485, -100.3879196",GOB,"Calle Francisco Peñuñuri N° 15 Fracc San José Inn, Delegación Centro Histórico C.P. 76000 Querétaro, Qro.",Directorio OIM
1066,1066.0,SRE - Delegación de la Secretaría de Relaciones Exteriores en Querétaro,Centros de Atención Social,20.5954905,-100.3719024,"20.5954905, -100.3719024",OSC / ONG,,ACNUR servicios
1359,1359.0,DIF Estatal Querétaro,DIF,20.595375,-100.3913695,"20.595375, -100.3913695",GOB,"Av. Pasteur 6A, Col. Centro, C.P. 76000, Querétaro, Qro.",Directorio OIM
1068,1068.0,Oficina de Atención a Migrantes,Centros de Atención Social,20.5940392,-100.3881737,"20.5940392, -100.3881737",OSC / ONG,,ACNUR servicios
1075,1075.0,Secretaría de la Juventud ,Centros de Atención Social,20.5927161,-100.3819872,"20.5927161, -100.3819872",OSC / ONG,,ACNUR servicios
1076,1076.0,Servicio Nacional del Empleo,Centros de Atención Social,20.5916636,-100.3982308,"20.5916636, -100.3982308",OSC / ONG,,ACNUR servicios
524,524.0,Hogar de Protección Infantil DIF Caminando Juntos,Centro de Asistencia Social,20.59115495,-100.4130026,"20.59115495, -100.41300260474972",OSC / ONG,"Av. Universidad s/n, Col. Cerro de las Campanas, Querétaro, Querétaro C.P. 76010",Directorio OIM
1064,1064.0,Cáritas de Querétaro I.A.P.,Centros de Atención Social,20.5904461,-100.3889313,"20.5904461, -100.3889313",OSC / ONG,,ACNUR servicios
1333,1333.0,Cáritas de Querétaro I.A.P.,Centros de Atencion Social,20.5902405,-100.3888379,"20.5902405, -100.3888379",OSC / ONG,"Calle Vergara Sur #35-A, Centro, C. P.76000.",ACNUR albergues
1412,,Instituto Queretano de la Mujeres,Mujeres,20.58757817940340,-100.40221584686100,"20.58757817940338, -100.40221584686071",OSC / ONG,"Calle José María Pino Suárez 229, Centro, 76000 Santiago de Querétaro, Qro.",Directorio OIM
1387,1387.0,Instituto Queretano de la Mujeres,Mujeres,20.58757817940340,-100.40221584686100,"20.58757817940338, -100.40221584686071",OSC / ONG,"Calle José María Pino Suárez 229, Centro, 76000 Santiago de Querétaro, Qro.",Directorio OIM
1090,1090.0,Centro Educativo Cultural del Estado de Querétaro,Centros de Atención Social,20.5857754,-100.3863449,"20.5857754, -100.3863449",OSC / ONG,,ACNUR servicios
1079,1079.0,Defensoría de los Derechos Humanos,Centros de Atención Social,20.584255,-100.3896332,"20.584255, -100.3896332",OSC / ONG,,ACNUR servicios
1077,1077.0,Procuraduría de la Defensa del Trabajo ,Centros de Atención Social,20.5838181,-100.4048949,"20.5838181, -100.4048949",OSC / ONG,,ACNUR servicios
1080,1080.0,Centro de Atención Integral para Victimas de la Comisión Ejecutiva de Atención a Victimas Federal,Centros de Atención Social,20.5836153,-100.3862261,"20.5836153, -100.3862261",OSC / ONG,,ACNUR servicios
479,479.0,Cruz Roja Estatal Querétaro,Salud,20.58053846,-100.3641567,"20.58053845783729, -100.36415670592304",OSC / ONG,"Av. Luis Vega, esq. Estadio Olímpico. Col. Centro Sur C.P.76070, Querétaro",Directorio OIM
1071,1071.0,Cruz Roja,Centros de Atención Social,20.5801128,-100.3639815,"20.5801128, -100.3639815",OSC / ONG,,ACNUR servicios
1070,1070.0,Módulo de Afiliación al Sistema de Salud,Centros de Atención Social,20.5797837,-100.4057431,"20.5797837, -100.4057431",OSC / ONG,,ACNUR servicios
1400,,Defensoría de los Derechos Humanos de Querétaro,CNDH,20.577546873062700,-100.3751551973850,"20.577546873062715, -100.3751551973854",OSC / ONG,"Av. Luis Vega Monrroy 1101, zona dos extendida, Plazas del Sol 1ra Secc, 76099 Santiago de Querétaro, Qro.",Directorio OIM
1375,1375.0,Defensoría de los Derechos Humanos de Querétaro,CNDH,20.577546873062700,-100.3751551973850,"20.577546873062715, -100.3751551973854",OSC / ONG,"Av. Luis Vega Monrroy 1101, zona dos extendida, Plazas del Sol 1ra Secc, 76099 Santiago de Querétaro, Qro.",Directorio OIM
1086,1086.0,Central de Autobuses Querétaro,Centros de Atención Social,20.5773249,-100.3592591,"20.5773249, -100.3592591",OSC / ONG,,ACNUR servicios
1082,1082.0,Mercado Municipal Lomas de Casa Blanca,Centros de Atención Social,20.5712709,-100.3922634,"20.5712709, -100.3922634",OSC / ONG,,ACNUR servicios
1069,1069.0,Dirección de Educación,Centros de Atención Social,20.5626698,-100.3700011,"20.5626698, -100.3700011",OSC / ONG,,ACNUR servicios
149,149.0, Casa San Carlos Borromeo ,Centros de Atención Social,20.5611765,-101.2012816,"20.5611765, -101.2012816",OSC / ONG,"Moroleón #107, Col. Guanajuato C.P. 36790,Salamanca, Guanajuato",redes
1083,1083.0,Mercado Municipal Lázaro Cárdenas,Centros de Atención Social,20.5571226,-100.3815158,"20.5571226, -100.3815158",OSC / ONG,,ACNUR servicios
1072,1072.0,Centro de Justicia para las Mujeres Secretaria de Seguridad Ciudadana,Centros de Atención Social,20.5558465,-100.3831627,"20.5558465, -100.3831627",OSC / ONG,,ACNUR servicios
1073,1073.0,Instituto Municipal de la Mujer de Corregidora,Centros de Atención Social,20.552119,-100.4476047,"20.552119, -100.4476047",OSC / ONG,,ACNUR servicios
1081,1081.0,Instituto Municipal para Prevenir y Eliminar la Discriminación,Centros de Atención Social,20.5491589,-100.3724775,"20.5491589, -100.3724775",OSC / ONG,,ACNUR servicios
1078,1078.0,"Procuraduría Municipal de Protección de Niñas, Niños y Adolescentes de Corregidora",Centros de Atención Social,20.5463633,-100.4328179,"20.5463633, -100.4328179",OSC / ONG,,ACNUR servicios
150,150.0, Casa del migrante ABBA ,Centros de Atención Social,20.5458105,-100.7950601,"20.5458105, -100.7950601",OSC / ONG,"Calle, Eufemio Zapata #216. Colonia, Emiliano Zapata. Celaya Guanajuato. C.P 38030,Celaya, Guanajuato",redes
1088,1088.0,Centro Cultural Tejeda,Centros de Atención Social,20.5455988,-100.418548,"20.5455988, -100.418548",OSC / ONG,,ACNUR servicios
151,151.0," Albergue Manos Extendidas para los Necesitados, AC ",Centros de Atención Social,20.5275419,-100.8030489,"20.5275419, -100.8030489",OSC / ONG,"16 de Septiembre 428 Celaya, Guanajuato, C.P. 38057 (casi enfrente del templo del Barrio del Zapote),Celaya, Guanajuato",redes
395,395.0,"Manos Extendidas a los Necesitados, A.C.",Centros de Asistencia Social,20.5275419,-100.8030489,"20.5275419, -100.8030489",OSC / ONG,"16 de Septiembre 428-A, Barrio del Zapote C.P. 38057",Directorio OIM
152,152.0, Centro Regional de la Red de Mujeres de Bajío ACCEREMUBA ,Centros de Atención Social,20.5230916,-100.8135865,"20.5230916, -100.8135865",OSC / ONG,"Alvaro Obregón 381-5, Planta Alta, zona Centro, CP 3800,Celaya, Guanajuato",redes
609,609.0,INSTITUTO NACIONAL DE MIGRACIÓN - Veracruz,INM,20.5212727,-97.44843718,"20.5212727, -97.44843718318288",GOB,"Miguel Lerdo 311 Esq. 5 de Mayo Col. Centro C.P. 91700 Veracruz, Ver.",Directorio OIM
239,239.0, Estancia González y Martínez A.C ,Centros de Atención Social,20.50956805,-99.8631679,"20.50956805421331, -99.86316790238439",OSC / ONG,"Antigua Estación Bernal, Calle Juarez oriente C.P 76776,Tequisquiapan, Querétaro",redes
356,356.0,Padre Chava,Centros de Asistencia Social,20.4536004,-100.6167234,"20.4536004, -100.6167234",OSC / ONG,"Melchor Ocampo 700, Zona Centro C.P. 22000",Directorio OIM
439,439.0,"Nuestra Señora de Guadalupe, A.C.",Centros de Asistencia Social,20.4463728,-97.3258503,"20.4463728, -97.3258503",OSC / ONG,"María J. González 501, Col. Aquiles Serdán C.P. 88540",Directorio OIM
437,437.0,"Nuestra Señora de Guadalupe, A.C.",Centros de Asistencia Social,20.4463728,-97.3258503,"20.4463728, -97.3258503",OSC / ONG,"María J. González 501, Col. Aquiles Serdán C.P. 88540",Directorio OIM
394,394.0,San Carlos Borromeo,Centros de Asistencia Social,20.3781593,-101.1593774,"20.3781593, -101.1593774",OSC / ONG,"2a Privada de Morelon 107, Col. Guanajuato C.P. 36780",Directorio OIM
392,392.0,ABBA,Centros de Asistencia Social,20.3641739,-101.9746263,"20.3641739, -101.9746263",OSC / ONG,"Eufemio Zapata 216, Col. Emiliano Zapata C.P. 03800",Directorio OIM
248,248.0, SEMIGRANTE (Yurécuaro) ,Centros de Atención Social,20.33447907,-102.2843848,"20.334479072186323, -102.2843847523239",OSC / ONG,"Portal Hidalgo S/N, Col. Centro, C.P. 59250,Yurécuaro, Michoacán",redes
273,273.0, SEMIGRANTE (Tanhuato) ,Centros de Atención Social,20.31741824,-102.3646004,"20.317418235771505, -102.36460042763743",GOB,"Portal Hidalgo No. 19, Col. Centro, C.P. 59230,Tanhuato, Michoacán",redes
257,257.0, SEMIGRANTE (Vista Hermosa) ,Centros de Atención Social,20.26309765,-102.4831407,"20.26309765, -102.48314072625244",GOB,"Interior Antigua Escuela de Los Hermanos, Av. Juarez S/N, Col. Centro, C.P. 59200,Vista Hermosa, Michoacán",redes
1301,1301.0,Gran Cenote,Centros de Atención Social,20.2465818,-87.464201,"20.2465818, -87.464201",OSC / ONG,,ACNUR servicios
1296,1296.0,Instituto Quintanarroense de la Mujer,Centros de Atención Social,20.2156866,-87.4607209,"20.2156866, -87.4607209",OSC / ONG,,ACNUR servicios
1300,1300.0,Zona Arqueológica de Tulum,Centros de Atención Social,20.2150812,-87.4294668,"20.2150812, -87.4294668",OSC / ONG,,ACNUR servicios
1297,1297.0,Terminal Autobuses,Centros de Atención Social,20.2106411,-87.4650399,"20.2106411, -87.4650399",OSC / ONG,,ACNUR servicios
1292,1292.0,Dirección de Igualdad de Género (Ayuntamiento de Tulum),Centros de Atención Social,20.2105996,-87.4633767,"20.2105996, -87.4633767",OSC / ONG,,ACNUR servicios
1294,1294.0,Centro De Salud Urbano Tulum,Centros de Atención Social,20.208972,-87.4653396,"20.208972, -87.4653396",OSC / ONG,,ACNUR servicios
1298,1298.0,Mercado Tulum,Centros de Atención Social,20.20893,-87.4622734,"20.20893, -87.4622734",OSC / ONG,,ACNUR servicios
1299,1299.0,Casa de la Cultura ,Centros de Atención Social,20.2082185,-87.4627189,"20.2082185, -87.4627189",OSC / ONG,,ACNUR servicios
1293,1293.0,Comision de los Derechos Humanos,Centros de Atención Social,20.2082041,-87.4632223,"20.2082041, -87.4632223",OSC / ONG,,ACNUR servicios
1295,1295.0,Cruz Roja Mexicana Tulum,Centros de Atención Social,20.2073614,-87.4506189,"20.2073614, -87.4506189",OSC / ONG,,ACNUR servicios
245,245.0, SEMIGRANTE (Zináparo) ,Centros de Atención Social,20.17343738,-101.9986624,"20.17343737715387, -101.9986624195805",OSC / ONG,"Interior Palacio Municipal, Calle Ruiseñor No. 01, Col. Centro, C.P. 59460,Zináparo, Michoacán",redes
515,515.0,"Casa Hogar Annabel de Vallejo, A.C. (Casa de Varones)",Centro de Asistencia Social,20.1600133,-103.1147188,"20.1600133, -103.1147188",OSC / ONG,"Carretera a Tizapan el Alto 51, Localidad de Mismaloya, Tizapan El Alto, Jalisco.",Directorio OIM
153,153.0," El Diamante de Fuego, AC ",Centros de Atención Social,20.1265924,-98.7543876,"20.1265924, -98.7543876",OSC / ONG,"V Carranza 528, San Clemente C.P. 42070,Pachuca, Hidalgo",redes
1351,1351.0,DIF Estatal Hidalgo,DIF,20.1249724,-98.734076,"20.1249724, -98.734076",GOB,"Calle Vicente Salazar 100, Col. Centro, C.P. 42000, Pachuca de Soto, Hgo.",Directorio OIM
287,287.0, SEMIGRANTE (Penjamillo) ,Centros de Atención Social,20.10447616,-101.9335652,"20.10447615767848, -101.93356520424143",GOB,"Morelos No. 07, Colonia Centro, C.P. 59470,Penjamillo, Michoacán",redes
